date,state,in_lockdown,Community Sport,Schools,Gyms,Place worship,Clubs,Dine in,Indoor gathering,Outdoor gathering
12-11-20,South Australia,0,0,0,0,0,0,0,0,0
12-11-20,Tasmania,0,0,0,0,0,0,0,0,0
12-11-20,Victoria,0,0,0,0,0,0,0,0,0
12-11-20,Western Australia,0,0,0,0,0,0,0,0,0
12-12-20,Australian Capital Territory,0,0,0,0,0,0,0,0,0
12-12-20,New South Wales,0,0,0,0,0,0,0,0,0
12-12-20,Northern Territory,0,0,0,0,0,0,0,0,0
12-12-20,Queensland,0,0,0,0,0,0,0,0,0
12-12-20,South Australia,0,0,0,0,0,0,0,0,0
12-12-20,Tasmania,0,0,0,0,0,0,0,0,0
12-12-20,Victoria,0,0,0,0,0,0,0,0,0
12-12-20,Western Australia,0,0,0,0,0,0,0,0,0
12/13/2020,Australian Capital Territory,0,0,0,0,0,0,0,0,0
12/13/2020,New South Wales,0,0,0,0,0,0,0,0,0
12/13/2020,Northern Territory,0,0,0,0,0,0,0,0,0
12/13/2020,Queensland,0,0,0,0,0,0,0,0,0
12/13/2020,South Australia,0,0,0,0,0,0,0,0,0
12/13/2020,Tasmania,0,0,0,0,0,0,0,0,0
12/13/2020,Victoria,0,0,0,0,0,0,0,0,0
12/13/2020,Western Australia,0,0,0,0,0,0,0,0,0
12/14/2020,Australian Capital Territory,0,0,0,0,0,0,0,0,0
12/14/2020,New South Wales,0,0,0,0,0,0,0,0,0
12/14/2020,Northern Territory,0,0,0,0,0,0,0,0,0
12/14/2020,Queensland,0,0,0,0,0,0,0,0,0
12/14/2020,South Australia,0,0,0,0,0,0,0,0,0
12/14/2020,Tasmania,0,0,0,0,0,0,0,0,0
12/14/2020,Victoria,0,0,0,0,0,0,0,0,0
12/14/2020,Western Australia,0,0,0,0,0,0,0,0,0
12/15/2020,Australian Capital Territory,0,0,0,0,0,0,0,0,0
12/15/2020,New South Wales,0,0,0,0,0,0,0,0,0
12/15/2020,Northern Territory,0,0,0,0,0,0,0,0,0
12/15/2020,Queensland,0,0,0,0,0,0,0,0,0
12/15/2020,South Australia,0,0,0,0,0,0,0,0,0
12/15/2020,Tasmania,0,0,0,0,0,0,0,0,0
12/15/2020,Victoria,0,0,0,0,0,0,0,0,0
12/15/2020,Western Australia,0,0,0,0,0,0,0,0,0
12/16/2020,Australian Capital Territory,0,0,0,0,0,0,0,0,0
12/16/2020,New South Wales,0,0,0,0,0,0,0,0,0
12/16/2020,Northern Territory,0,0,0,0,0,0,0,0,0
12/16/2020,Queensland,0,0,0,0,0,0,0,0,0
12/16/2020,South Australia,0,0,0,0,0,0,0,0,0
12/16/2020,Tasmania,0,0,0,0,0,0,0,0,0
12/16/2020,Victoria,0,0,0,0,0,0,0,0,0
12/16/2020,Western Australia,0,0,0,0,0,0,0,0,0
12/17/2020,Australian Capital Territory,0,0,0,0,0,0,0,0,0
12/17/2020,New South Wales,0,0,0,0,0,0,0,0,0
12/17/2020,Northern Territory,0,0,0,0,0,0,0,0,0
12/17/2020,Queensland,0,0,0,0,0,0,0,0,0
12/17/2020,South Australia,0,0,0,0,0,0,0,0,0
12/17/2020,Tasmania,0,0,0,0,0,0,0,0,0
12/17/2020,Victoria,0,0,0,0,0,0,0,0,0
12/17/2020,Western Australia,0,0,0,0,0,0,0,0,0
12/18/2020,Australian Capital Territory,0,0,0,0,0,0,0,0,0
12/18/2020,New South Wales,0,0,0,0,0,0,0,0,0
12/18/2020,Northern Territory,0,0,0,0,0,0,0,0,0
12/18/2020,Queensland,0,0,0,0,0,0,0,0,0
12/18/2020,South Australia,0,0,0,0,0,0,0,0,0
12/18/2020,Tasmania,0,0,0,0,0,0,0,0,0
12/18/2020,Victoria,0,0,0,0,0,0,0,0,0
12/18/2020,Western Australia,0,0,0,0,0,0,0,0,0
12/19/2020,Australian Capital Territory,0,0,0,0,0,0,0,0,0
12/19/2020,New South Wales,0,0,0,0,0,0,0,0,0
12/19/2020,Northern Territory,0,0,0,0,0,0,0,0,0
12/19/2020,Queensland,0,0,0,0,0,0,0,0,0
12/19/2020,South Australia,0,0,0,0,0,0,0,0,0
12/19/2020,Tasmania,0,0,0,0,0,0,0,0,0
12/19/2020,Victoria,0,0,0,0,0,0,0,0,0
12/19/2020,Western Australia,0,0,0,0,0,0,0,0,0
12/20/2020,Australian Capital Territory,0,0,0,0,0,0,0,0,0
12/20/2020,New South Wales,0,0,0,0,0,0,0,0,0
12/20/2020,Northern Territory,0,0,0,0,0,0,0,0,0
12/20/2020,Queensland,0,0,0,0,0,0,0,0,0
12/20/2020,South Australia,0,0,0,0,0,0,0,0,0
12/20/2020,Tasmania,0,0,0,0,0,0,0,0,0
12/20/2020,Victoria,0,0,0,0,0,0,0,0,0
12/20/2020,Western Australia,0,0,0,0,0,0,0,0,0
12/21/2020,Australian Capital Territory,0,0,0,0,0,0,0,0,0
12/21/2020,New South Wales,0,0,0,0,0,0,0,0,0
12/21/2020,Northern Territory,0,0,0,0,0,0,0,0,0
12/21/2020,Queensland,0,0,0,0,0,0,0,0,0
12/21/2020,South Australia,0,0,0,0,0,0,0,0,0
12/21/2020,Tasmania,0,0,0,0,0,0,0,0,0
12/21/2020,Victoria,0,0,0,0,0,0,0,0,0
12/21/2020,Western Australia,0,0,0,0,0,0,0,0,0
12/22/2020,Australian Capital Territory,0,0,0,0,0,0,0,0,0
12/22/2020,New South Wales,0,0,0,0,0,0,0,0,0
12/22/2020,Northern Territory,0,0,0,0,0,0,0,0,0
12/22/2020,Queensland,0,0,0,0,0,0,0,0,0
12/22/2020,South Australia,0,0,0,0,0,0,0,0,0
12/22/2020,Tasmania,0,0,0,0,0,0,0,0,0
12/22/2020,Victoria,0,0,0,0,0,0,0,0,0
12/22/2020,Western Australia,0,0,0,0,0,0,0,0,0
12/23/2020,Australian Capital Territory,0,0,0,0,0,0,0,0,0
12/23/2020,New South Wales,0,0,0,0,0,0,0,0,0
12/23/2020,Northern Territory,0,0,0,0,0,0,0,0,0
12/23/2020,Queensland,0,0,0,0,0,0,0,0,0
12/23/2020,South Australia,0,0,0,0,0,0,0,0,0
12/23/2020,Tasmania,0,0,0,0,0,0,0,0,0
12/23/2020,Victoria,0,0,0,0,0,0,0,0,0
12/23/2020,Western Australia,0,0,0,0,0,0,0,0,0
12/24/2020,Australian Capital Territory,0,0,0,0,0,0,0,0,0
12/24/2020,New South Wales,0,0,0,0,0,0,0,0,0
12/24/2020,Northern Territory,0,0,0,0,0,0,0,0,0
12/24/2020,Queensland,0,0,0,0,0,0,0,0,0
12/24/2020,South Australia,0,0,0,0,0,0,0,0,0
12/24/2020,Tasmania,0,0,0,0,0,0,0,0,0
12/24/2020,Victoria,0,0,0,0,0,0,0,0,0
12/24/2020,Western Australia,0,0,0,0,0,0,0,0,0
12/25/2020,Australian Capital Territory,0,0,0,0,0,0,0,0,0
12/25/2020,New South Wales,0,0,0,0,0,0,0,0,0
12/25/2020,Northern Territory,0,0,0,0,0,0,0,0,0
12/25/2020,Queensland,0,0,0,0,0,0,0,0,0
12/25/2020,South Australia,0,0,0,0,0,0,0,0,0
12/25/2020,Tasmania,0,0,0,0,0,0,0,0,0
12/25/2020,Victoria,0,0,0,0,0,0,0,0,0
12/25/2020,Western Australia,0,0,0,0,0,0,0,0,0
12/26/2020,Australian Capital Territory,0,0,0,0,0,0,0,0,0
12/26/2020,New South Wales,0,0,0,0,0,0,0,0,0
12/26/2020,Northern Territory,0,0,0,0,0,0,0,0,0
12/26/2020,Queensland,0,0,0,0,0,0,0,0,0
12/26/2020,South Australia,0,0,0,0,0,0,0,0,0
12/26/2020,Tasmania,0,0,0,0,0,0,0,0,0
12/26/2020,Victoria,0,0,0,0,0,0,0,0,0
12/26/2020,Western Australia,0,0,0,0,0,0,0,0,0
12/27/2020,Australian Capital Territory,0,0,0,0,0,0,0,0,0
12/27/2020,New South Wales,0,0,0,0,0,0,0,0,0
12/27/2020,Northern Territory,0,0,0,0,0,0,0,0,0
12/27/2020,Queensland,0,0,0,0,0,0,0,0,0
12/27/2020,South Australia,0,0,0,0,0,0,0,0,0
12/27/2020,Tasmania,0,0,0,0,0,0,0,0,0
12/27/2020,Victoria,0,0,0,0,0,0,0,0,0
12/27/2020,Western Australia,0,0,0,0,0,0,0,0,0
12/28/2020,Australian Capital Territory,0,0,0,0,0,0,0,0,0
12/28/2020,New South Wales,0,0,0,0,0,0,0,0,0
12/28/2020,Northern Territory,0,0,0,0,0,0,0,0,0
12/28/2020,Queensland,0,0,0,0,0,0,0,0,0
12/28/2020,South Australia,0,0,0,0,0,0,0,0,0
12/28/2020,Tasmania,0,0,0,0,0,0,0,0,0
12/28/2020,Victoria,0,0,0,0,0,0,0,0,0
12/28/2020,Western Australia,0,0,0,0,0,0,0,0,0
12/29/2020,Australian Capital Territory,0,0,0,0,0,0,0,0,0
12/29/2020,New South Wales,0,0,0,0,0,0,0,0,0
12/29/2020,Northern Territory,0,0,0,0,0,0,0,0,0
12/29/2020,Queensland,0,0,0,0,0,0,0,0,0
12/29/2020,South Australia,0,0,0,0,0,0,0,0,0
12/29/2020,Tasmania,0,0,0,0,0,0,0,0,0
12/29/2020,Victoria,0,0,0,0,0,0,0,0,0
12/29/2020,Western Australia,0,0,0,0,0,0,0,0,0
12/30/2020,Australian Capital Territory,0,0,0,0,0,0,0,0,0
12/30/2020,New South Wales,0,0,0,0,0,0,0,0,0
12/30/2020,Northern Territory,0,0,0,0,0,0,0,0,0
12/30/2020,Queensland,0,0,0,0,0,0,0,0,0
12/30/2020,South Australia,0,0,0,0,0,0,0,0,0
12/30/2020,Tasmania,0,0,0,0,0,0,0,0,0
12/30/2020,Victoria,0,0,0,0,0,0,0,0,0
12/30/2020,Western Australia,0,0,0,0,0,0,0,0,0
12/31/2020,Australian Capital Territory,0,0,0,0,0,0,0,0,0
12/31/2020,New South Wales,0,0,0,0,0,0,0,0,0
12/31/2020,Northern Territory,0,0,0,0,0,0,0,0,0
12/31/2020,Queensland,0,0,0,0,0,0,0,0,0
12/31/2020,South Australia,0,0,0,0,0,0,0,0,0
12/31/2020,Tasmania,0,0,0,0,0,0,0,0,0
12/31/2020,Victoria,0,0,0,0,0,0,0,0,0
12/31/2020,Western Australia,0,0,0,0,0,0,0,0,0
01-01-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
01-01-21,New South Wales,0,0,0,0,0,0,0,0,0
01-01-21,Northern Territory,0,0,0,0,0,0,0,0,0
01-01-21,Queensland,0,0,0,0,0,0,0,0,0
01-01-21,South Australia,0,0,0,0,0,0,0,0,0
01-01-21,Tasmania,0,0,0,0,0,0,0,0,0
01-01-21,Victoria,0,0,0,0,0,0,0,0,0
01-01-21,Western Australia,0,0,0,0,0,0,0,0,0
01-02-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
01-02-21,New South Wales,0,0,0,0,0,1,0,0,0
01-02-21,Northern Territory,0,0,0,0,0,0,0,0,0
01-02-21,Queensland,0,0,0,0,0,0,0,0,0
01-02-21,South Australia,0,0,0,0,0,0,0,0,0
01-02-21,Tasmania,0,0,0,0,0,0,0,0,0
01-02-21,Victoria,0,0,0,0,0,0,0,0,0
01-02-21,Western Australia,0,0,0,0,0,0,0,0,0
01-03-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
01-03-21,New South Wales,0,0,0,0,0,1,0,0,0
01-03-21,Northern Territory,0,0,0,0,0,0,0,0,0
01-03-21,Queensland,0,0,0,0,0,0,0,0,0
01-03-21,South Australia,0,0,0,0,0,0,0,0,0
01-03-21,Tasmania,0,0,0,0,0,0,0,0,0
01-03-21,Victoria,0,0,0,0,0,0,0,0,0
01-03-21,Western Australia,0,0,0,0,0,0,0,0,0
01-04-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
01-04-21,New South Wales,0,0,0,0,0,1,0,0,0
01-04-21,Northern Territory,0,0,0,0,0,0,0,0,0
01-04-21,Queensland,0,0,0,0,0,0,0,0,0
01-04-21,South Australia,0,0,0,0,0,0,0,0,0
01-04-21,Tasmania,0,0,0,0,0,0,0,0,0
01-04-21,Victoria,0,0,0,0,0,0,0,0,0
01-04-21,Western Australia,0,0,0,0,0,0,0,0,0
01-05-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
01-05-21,New South Wales,0,0,0,0,0,1,0,0,0
01-05-21,Northern Territory,0,0,0,0,0,0,0,0,0
01-05-21,Queensland,0,0,0,0,0,0,0,0,0
01-05-21,South Australia,0,0,0,0,0,0,0,0,0
01-05-21,Tasmania,0,0,0,0,0,0,0,0,0
01-05-21,Victoria,0,0,0,0,0,0,0,0,0
01-05-21,Western Australia,0,0,0,0,0,0,0,0,0
01-06-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
01-06-21,New South Wales,0,0,0,0,0,1,0,0,0
01-06-21,Northern Territory,0,0,0,0,0,0,0,0,0
01-06-21,Queensland,0,0,0,0,0,0,0,0,0
01-06-21,South Australia,0,0,0,0,0,0,0,0,0
01-06-21,Tasmania,0,0,0,0,0,0,0,0,0
01-06-21,Victoria,0,0,0,0,0,0,0,0,0
01-06-21,Western Australia,0,0,0,0,0,0,0,0,0
01-07-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
01-07-21,New South Wales,0,0,0,0,0,1,0,0,0
01-07-21,Northern Territory,0,0,0,0,0,0,0,0,0
01-07-21,Queensland,0,0,0,0,0,0,0,0,0
01-07-21,South Australia,0,0,0,0,0,0,0,0,0
01-07-21,Tasmania,0,0,0,0,0,0,0,0,0
01-07-21,Victoria,0,0,0,0,0,0,0,0,0
01-07-21,Western Australia,0,0,0,0,0,0,0,0,0
01-08-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
01-08-21,New South Wales,0,0,0,0,0,1,0,0,0
01-08-21,Northern Territory,0,0,0,0,0,0,0,0,0
01-08-21,Queensland,0,0,0,0,0,0,0,0,0
01-08-21,South Australia,0,0,0,0,0,0,0,0,0
01-08-21,Tasmania,0,0,0,0,0,0,0,0,0
01-08-21,Victoria,0,0,0,0,0,0,0,0,0
01-08-21,Western Australia,0,0,0,0,0,0,0,0,0
01-09-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
01-09-21,New South Wales,0,0,0,0,0,1,0,0,0
01-09-21,Northern Territory,0,0,0,0,0,0,0,0,0
01-09-21,Queensland,0,0,0,0,0,0,0,0,0
01-09-21,South Australia,0,0,0,0,0,0,0,0,0
01-09-21,Tasmania,0,0,0,0,0,0,0,0,0
01-09-21,Victoria,0,0,0,0,0,0,0,0,0
01-09-21,Western Australia,0,0,0,0,0,0,0,0,0
01-10-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
01-10-21,New South Wales,0,0,0,0,0,1,0,0,0
01-10-21,Northern Territory,0,0,0,0,0,0,0,0,0
01-10-21,Queensland,0,0,0,0,0,0,0,0,0
01-10-21,South Australia,0,0,0,0,0,0,0,0,0
01-10-21,Tasmania,0,0,0,0,0,0,0,0,0
01-10-21,Victoria,0,0,0,0,0,0,0,0,0
01-10-21,Western Australia,0,0,0,0,0,0,0,0,0
01-11-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
01-11-21,New South Wales,0,0,0,0,0,1,0,0,0
01-11-21,Northern Territory,0,0,0,0,0,0,0,0,0
01-11-21,Queensland,0,0,0,0,0,0,0,0,0
01-11-21,South Australia,0,0,0,0,0,0,0,0,0
01-11-21,Tasmania,0,0,0,0,0,0,0,0,0
01-11-21,Victoria,0,0,0,0,0,0,0,0,0
01-11-21,Western Australia,0,0,0,0,0,0,0,0,0
01-12-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
01-12-21,New South Wales,0,0,0,0,0,1,0,0,0
01-12-21,Northern Territory,0,0,0,0,0,0,0,0,0
01-12-21,Queensland,0,0,0,0,0,0,0,0,0
01-12-21,South Australia,0,0,0,0,0,0,0,0,0
01-12-21,Tasmania,0,0,0,0,0,0,0,0,0
01-12-21,Victoria,0,0,0,0,0,0,0,0,0
01-12-21,Western Australia,0,0,0,0,0,0,0,0,0
1/13/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
1/13/2021,New South Wales,0,0,0,0,0,1,0,0,0
1/13/2021,Northern Territory,0,0,0,0,0,0,0,0,0
1/13/2021,Queensland,0,0,0,0,0,0,0,0,0
1/13/2021,South Australia,0,0,0,0,0,0,0,0,0
1/13/2021,Tasmania,0,0,0,0,0,0,0,0,0
1/13/2021,Victoria,0,0,0,0,0,0,0,0,0
1/13/2021,Western Australia,0,0,0,0,0,0,0,0,0
1/14/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
1/14/2021,New South Wales,0,0,0,0,0,1,0,0,0
1/14/2021,Northern Territory,0,0,0,0,0,0,0,0,0
1/14/2021,Queensland,0,0,0,0,0,0,0,0,0
1/14/2021,South Australia,0,0,0,0,0,0,0,0,0
1/14/2021,Tasmania,0,0,0,0,0,0,0,0,0
1/14/2021,Victoria,0,0,0,0,0,0,0,0,0
1/14/2021,Western Australia,0,0,0,0,0,0,0,0,0
1/15/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
1/15/2021,New South Wales,0,0,0,0,0,1,0,0,0
1/15/2021,Northern Territory,0,0,0,0,0,0,0,0,0
1/15/2021,Queensland,0,0,0,0,0,0,0,0,0
1/15/2021,South Australia,0,0,0,0,0,0,0,0,0
1/15/2021,Tasmania,0,0,0,0,0,0,0,0,0
1/15/2021,Victoria,0,0,0,0,0,0,0,0,0
1/15/2021,Western Australia,0,0,0,0,0,0,0,0,0
1/16/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
1/16/2021,New South Wales,0,0,0,0,0,1,0,0,0
1/16/2021,Northern Territory,0,0,0,0,0,0,0,0,0
1/16/2021,Queensland,0,0,0,0,0,0,0,0,0
1/16/2021,South Australia,0,0,0,0,0,0,0,0,0
1/16/2021,Tasmania,0,0,0,0,0,0,0,0,0
1/16/2021,Victoria,0,0,0,0,0,0,0,0,0
1/16/2021,Western Australia,0,0,0,0,0,0,0,0,0
1/17/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
1/17/2021,New South Wales,0,0,0,0,0,1,0,0,0
1/17/2021,Northern Territory,0,0,0,0,0,0,0,0,0
1/17/2021,Queensland,0,0,0,0,0,0,0,0,0
1/17/2021,South Australia,0,0,0,0,0,0,0,0,0
1/17/2021,Tasmania,0,0,0,0,0,0,0,0,0
1/17/2021,Victoria,0,0,0,0,0,0,0,0,0
1/17/2021,Western Australia,0,0,0,0,0,0,0,0,0
1/18/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
1/18/2021,New South Wales,0,0,0,0,0,1,0,0,0
1/18/2021,Northern Territory,0,0,0,0,0,0,0,0,0
1/18/2021,Queensland,0,0,0,0,0,0,0,0,0
1/18/2021,South Australia,0,0,0,0,0,0,0,0,0
1/18/2021,Tasmania,0,0,0,0,0,0,0,0,0
1/18/2021,Victoria,0,0,0,0,0,0,0,0,0
1/18/2021,Western Australia,0,0,0,0,0,0,0,0,0
1/19/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
1/19/2021,New South Wales,0,0,0,0,0,1,0,0,0
1/19/2021,Northern Territory,0,0,0,0,0,0,0,0,0
1/19/2021,Queensland,0,0,0,0,0,0,0,0,0
1/19/2021,South Australia,0,0,0,0,0,0,0,0,0
1/19/2021,Tasmania,0,0,0,0,0,0,0,0,0
1/19/2021,Victoria,0,0,0,0,0,0,0,0,0
1/19/2021,Western Australia,0,0,0,0,0,0,0,0,0
1/20/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
1/20/2021,New South Wales,0,0,0,0,0,1,0,0,0
1/20/2021,Northern Territory,0,0,0,0,0,0,0,0,0
1/20/2021,Queensland,0,0,0,0,0,0,0,0,0
1/20/2021,South Australia,0,0,0,0,0,0,0,0,0
1/20/2021,Tasmania,0,0,0,0,0,0,0,0,0
1/20/2021,Victoria,0,0,0,0,0,0,0,0,0
1/20/2021,Western Australia,0,0,0,0,0,0,0,0,0
1/21/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
1/21/2021,New South Wales,0,0,0,0,0,1,0,0,0
1/21/2021,Northern Territory,0,0,0,0,0,0,0,0,0
1/21/2021,Queensland,0,0,0,0,0,0,0,0,0
1/21/2021,South Australia,0,0,0,0,0,0,0,0,0
1/21/2021,Tasmania,0,0,0,0,0,0,0,0,0
1/21/2021,Victoria,0,0,0,0,0,0,0,0,0
1/21/2021,Western Australia,0,0,0,0,0,0,0,0,0
1/22/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
1/22/2021,New South Wales,0,0,0,0,0,1,0,0,0
1/22/2021,Northern Territory,0,0,0,0,0,0,0,0,0
1/22/2021,Queensland,0,0,0,0,0,0,0,0,0
1/22/2021,South Australia,0,0,0,0,0,0,0,0,0
1/22/2021,Tasmania,0,0,0,0,0,0,0,0,0
1/22/2021,Victoria,0,0,0,0,0,0,0,0,0
1/22/2021,Western Australia,0,0,0,0,0,0,0,0,0
1/23/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
1/23/2021,New South Wales,0,0,0,0,0,1,0,0,0
1/23/2021,Northern Territory,0,0,0,0,0,0,0,0,0
1/23/2021,Queensland,0,0,0,0,0,0,0,0,0
1/23/2021,South Australia,0,0,0,0,0,0,0,0,0
1/23/2021,Tasmania,0,0,0,0,0,0,0,0,0
1/23/2021,Victoria,0,0,0,0,0,0,0,0,0
1/23/2021,Western Australia,0,0,0,0,0,0,0,0,0
1/24/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
1/24/2021,New South Wales,0,0,0,0,0,1,0,0,0
1/24/2021,Northern Territory,0,0,0,0,0,0,0,0,0
1/24/2021,Queensland,0,0,0,0,0,0,0,0,0
1/24/2021,South Australia,0,0,0,0,0,0,0,0,0
1/24/2021,Tasmania,0,0,0,0,0,0,0,0,0
1/24/2021,Victoria,0,0,0,0,0,0,0,0,0
1/24/2021,Western Australia,0,0,0,0,0,0,0,0,0
1/25/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
1/25/2021,New South Wales,0,0,0,0,0,1,0,0,0
1/25/2021,Northern Territory,0,0,0,0,0,0,0,0,0
1/25/2021,Queensland,0,0,0,0,0,0,0,0,0
1/25/2021,South Australia,0,0,0,0,0,0,0,0,0
1/25/2021,Tasmania,0,0,0,0,0,0,0,0,0
1/25/2021,Victoria,0,0,0,0,0,0,0,0,0
1/25/2021,Western Australia,0,0,0,0,0,0,0,0,0
1/26/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
1/26/2021,New South Wales,0,0,0,0,0,1,0,0,0
1/26/2021,Northern Territory,0,0,0,0,0,0,0,0,0
1/26/2021,Queensland,0,0,0,0,0,0,0,0,0
1/26/2021,South Australia,0,0,0,0,0,0,0,0,0
1/26/2021,Tasmania,0,0,0,0,0,0,0,0,0
1/26/2021,Victoria,0,0,0,0,0,0,0,0,0
1/26/2021,Western Australia,0,0,0,0,0,0,0,0,0
1/27/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
1/27/2021,New South Wales,0,0,0,0,0,1,0,0,0
1/27/2021,Northern Territory,0,0,0,0,0,0,0,0,0
1/27/2021,Queensland,0,0,0,0,0,0,0,0,0
1/27/2021,South Australia,0,0,0,0,0,0,0,0,0
1/27/2021,Tasmania,0,0,0,0,0,0,0,0,0
1/27/2021,Victoria,0,0,0,0,0,0,0,0,0
1/27/2021,Western Australia,0,0,0,0,0,0,0,0,0
1/28/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
1/28/2021,New South Wales,0,0,0,0,0,1,0,0,0
1/28/2021,Northern Territory,0,0,0,0,0,0,0,0,0
1/28/2021,Queensland,0,0,0,0,0,0,0,0,0
1/28/2021,South Australia,0,0,0,0,0,0,0,0,0
1/28/2021,Tasmania,0,0,0,0,0,0,0,0,0
1/28/2021,Victoria,0,0,0,0,0,0,0,0,0
1/28/2021,Western Australia,0,0,0,0,0,0,0,0,0
1/29/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
1/29/2021,New South Wales,0,0,0,0,0,1,0,0,0
1/29/2021,Northern Territory,0,0,0,0,0,0,0,0,0
1/29/2021,Queensland,0,0,0,0,0,0,0,0,0
1/29/2021,South Australia,0,0,0,0,0,0,0,0,0
1/29/2021,Tasmania,0,0,0,0,0,0,0,0,0
1/29/2021,Victoria,0,0,0,0,0,0,0,0,0
1/29/2021,Western Australia,0,0,0,0,0,0,0,0,0
1/30/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
1/30/2021,New South Wales,0,0,0,0,0,1,0,0,0
1/30/2021,Northern Territory,0,0,0,0,0,0,0,0,0
1/30/2021,Queensland,0,0,0,0,0,0,0,0,0
1/30/2021,South Australia,0,0,0,0,0,0,0,0,0
1/30/2021,Tasmania,0,0,0,0,0,0,0,0,0
1/30/2021,Victoria,0,0,0,0,0,0,0,0,0
1/30/2021,Western Australia,0,0,0,0,0,0,0,0,0
1/31/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
1/31/2021,New South Wales,0,0,0,0,0,1,0,0,0
1/31/2021,Northern Territory,0,0,0,0,0,0,0,0,0
1/31/2021,Queensland,0,0,0,0,0,0,0,0,0
1/31/2021,South Australia,0,0,0,0,0,0,0,0,0
1/31/2021,Tasmania,0,0,0,0,0,0,0,0,0
1/31/2021,Victoria,0,0,0,0,0,0,0,0,0
1/31/2021,Western Australia,0,1,1,1,1,1,1,1,1
02-01-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
02-01-21,New South Wales,0,0,0,0,0,1,0,0,0
02-01-21,Northern Territory,0,0,0,0,0,0,0,0,0
02-01-21,Queensland,0,0,0,0,0,0,0,0,0
02-01-21,South Australia,0,0,0,0,0,0,0,0,0
02-01-21,Tasmania,0,0,0,0,0,0,0,0,0
02-01-21,Victoria,0,0,0,0,0,0,0,0,0
02-01-21,Western Australia,0,1,1,1,1,1,1,1,1
02-02-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
02-02-21,New South Wales,0,0,0,0,0,1,0,0,0
02-02-21,Northern Territory,0,0,0,0,0,0,0,0,0
02-02-21,Queensland,0,0,0,0,0,0,0,0,0
02-02-21,South Australia,0,0,0,0,0,0,0,0,0
02-02-21,Tasmania,0,0,0,0,0,0,0,0,0
02-02-21,Victoria,0,0,0,0,0,0,0,0,0
02-02-21,Western Australia,0,1,1,1,1,1,1,1,1
02-03-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
02-03-21,New South Wales,0,0,0,0,0,1,0,0,0
02-03-21,Northern Territory,0,0,0,0,0,0,0,0,0
02-03-21,Queensland,0,0,0,0,0,0,0,0,0
02-03-21,South Australia,0,0,0,0,0,0,0,0,0
02-03-21,Tasmania,0,0,0,0,0,0,0,0,0
02-03-21,Victoria,0,0,0,0,0,0,0,0,0
02-03-21,Western Australia,0,1,1,1,1,1,1,1,1
02-04-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
02-04-21,New South Wales,0,0,0,0,0,1,0,0,0
02-04-21,Northern Territory,0,0,0,0,0,0,0,0,0
02-04-21,Queensland,0,0,0,0,0,0,0,0,0
02-04-21,South Australia,0,0,0,0,0,0,0,0,0
02-04-21,Tasmania,0,0,0,0,0,0,0,0,0
02-04-21,Victoria,0,0,0,0,0,0,0,0,0
02-04-21,Western Australia,0,1,1,1,1,1,1,1,1
02-05-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
02-05-21,New South Wales,0,0,0,0,0,1,0,0,0
02-05-21,Northern Territory,0,0,0,0,0,0,0,0,0
02-05-21,Queensland,0,0,0,0,0,0,0,0,0
02-05-21,South Australia,0,0,0,0,0,0,0,0,0
02-05-21,Tasmania,0,0,0,0,0,0,0,0,0
